date,deal_type,volume_gj_per_day,price,supplier,delivery_point,start_date,end_date
2022-11-16,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-17,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-18,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-19,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-20,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-21,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-22,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-23,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-24,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-25,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-26,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-27,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-28,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-29,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-11-30,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-01,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-02,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-03,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-04,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-05,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-06,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-07,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-08,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-09,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-10,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-11,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-12,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-13,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-14,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-15,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-16,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-17,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-18,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-19,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-20,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-21,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-22,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-23,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-24,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-25,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-26,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-27,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-28,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-29,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-30,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2022-12-31,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-01,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-02,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-03,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-04,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-05,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-06,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-07,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-08,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-09,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-10,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-11,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-12,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-13,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-14,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-15,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-16,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-17,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-18,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-19,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-20,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-21,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-22,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-23,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-24,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-25,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-26,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-27,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-28,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-29,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-30,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-01-31,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-01,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-02,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-03,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-04,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-05,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-06,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-07,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-08,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-09,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-10,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-11,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-12,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-13,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-14,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-15,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-16,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-17,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-18,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-19,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-20,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-21,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-22,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-23,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-24,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-25,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-26,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-27,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-02-28,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-01,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-02,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-03,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-04,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-05,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-06,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-07,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-08,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-09,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-10,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-11,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-12,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-13,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-14,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-15,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-16,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-17,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-18,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-19,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-20,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-21,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-22,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-23,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-24,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-25,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-26,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-27,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-28,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-29,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-30,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-03-31,Fixed,600.0,4.1,TD,DAWN,2022-11-01,2023-03-31
2023-11-01,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-02,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-03,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-04,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-05,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-06,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-07,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-08,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-09,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-10,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-11,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-12,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-13,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-14,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-15,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-16,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-17,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-18,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-19,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-20,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-21,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-22,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-23,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-24,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-25,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-26,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-27,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-28,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-29,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-11-30,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-01,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-02,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-03,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-04,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-05,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-06,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-07,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-08,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-09,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-10,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-11,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-12,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-13,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-14,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-15,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-16,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-17,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-18,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-19,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-20,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-21,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-22,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-23,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-24,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-25,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-26,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-27,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-28,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-29,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-30,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2023-12-31,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-01,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-02,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-03,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-04,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-05,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-06,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-07,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-08,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-09,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-10,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-11,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-12,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-13,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-14,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-15,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-16,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-17,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-18,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-19,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-20,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-21,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-22,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-23,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-24,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-25,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-26,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-27,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-28,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-29,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-30,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-01-31,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-01,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-02,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-03,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-04,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-05,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-06,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-07,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-08,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-09,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-10,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-11,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-12,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-13,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-14,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-15,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-16,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-17,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-18,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-19,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-20,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-21,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-22,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-23,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-24,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-25,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-26,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-27,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-28,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-02-29,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-01,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-02,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-03,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-04,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-05,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-06,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-07,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-08,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-09,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-10,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-11,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-12,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-13,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-14,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-15,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-16,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-17,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-18,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-19,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-20,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-21,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-22,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-23,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-24,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-25,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-26,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-27,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-28,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-29,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-30,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-03-31,Fixed,600.0,4.1,TD,DAWN,2023-11-01,2024-03-31
2024-11-01,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-02,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-03,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-04,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-05,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-06,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-07,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-08,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-09,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-10,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-11,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-12,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-13,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-14,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-15,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-16,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-17,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-18,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-19,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-20,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-21,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-22,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-23,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-24,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-25,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-26,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-27,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-28,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-29,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-11-30,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-01,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-02,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-03,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-04,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-05,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-06,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-07,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-08,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-09,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-10,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-11,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-12,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-13,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
2024-12-14,Fixed,600.0,4.1,TD,DAWN,2024-11-01,2025-03-31
